id_viaje,id_socio,num_economico,distancia,tiempo,fecha
v-016216,s-0082,eco-0280,2.69,9,2021-08-28
v-016217,s-0082,eco-0175,3.12,9,2021-12-12
v-016218,s-0167,eco-0091,2.11,8,2021-05-24
v-016219,s-0005,eco-0366,1.71,10,2021-03-10
v-016220,s-0014,eco-0420,13.65,45,2021-04-26
v-016221,s-0019,eco-0076,18.27,39,2021-02-19
v-016222,s-0115,eco-0057,1.61,43,2021-11-24
v-016223,s-0156,eco-0488,1.66,10,2021-01-30
v-016224,s-0022,eco-0220,2.2,9,2021-05-22
v-016225,s-0080,eco-0339,2.34,42,2021-09-07
v-016226,s-0085,eco-0224,9.46,45,2021-09-30
v-016227,s-0112,eco-0452,3.27,6,2021-04-30
v-016228,s-0057,eco-0188,2.69,11,2021-01-10
v-016229,s-0018,eco-0203,2.73,6,2021-04-30
v-016230,s-0033,eco-0029,0.94,14,2021-12-28
v-016231,s-0126,eco-0149,6.57,38,2021-05-17
v-016232,s-0189,eco-0213,2.02,14,2021-11-12
v-016233,s-0079,eco-0326,2.38,4,2021-11-18
v-016234,s-0189,eco-0457,8.04,38,2021-06-30
v-016235,s-0049,eco-0479,3.28,4,2021-11-21
v-016236,s-0010,eco-0041,1.64,10,2021-09-07
v-016237,s-0185,eco-0438,2.64,11,2021-05-07
v-016238,s-0068,eco-0333,10.81,41,2021-08-19
v-016239,s-0193,eco-0026,1.06,6,2021-03-18
v-016240,s-0184,eco-0481,9.41,47,2021-01-03
v-016241,s-0081,eco-0196,11.3,46,2021-12-02
v-016242,s-0187,eco-0356,2.86,8,2021-08-18
v-016243,s-0156,eco-0353,1.64,9,2021-03-13
v-016244,s-0119,eco-0143,1.81,6,2021-01-14
v-016245,s-0036,eco-0235,13.88,48,2021-03-04
v-016246,s-0101,eco-0327,3.33,9,2021-05-27
v-016247,s-0010,eco-0437,2.46,8,2021-09-11
v-016248,s-0176,eco-0447,3.15,11,2021-09-10
v-016249,s-0198,eco-0264,3.73,10,2021-12-19
v-016250,s-0056,eco-0414,3.19,10,2021-09-19
v-016251,s-0084,eco-0067,7.5,38,2021-05-22
v-016252,s-0197,eco-0367,2.33,10,2021-09-20
v-016253,s-0056,eco-0208,0.63,10,2021-11-22
v-016254,s-0083,eco-0278,2.46,7,2021-06-11
v-016255,s-0006,eco-0393,14.49,49,2021-11-17
v-016256,s-0042,eco-0010,1.84,11,2021-06-28
v-016257,s-0174,eco-0243,8.56,36,2021-06-05
v-016258,s-0023,eco-0233,3.46,10,2021-04-07
v-016259,s-0163,eco-0239,2.1,8,2021-03-07
v-016260,s-0107,eco-0466,12.68,46,2021-09-14
v-016261,s-0109,eco-0128,2.01,7,2021-07-10
v-016262,s-0176,eco-0392,2.97,9,2021-03-15
v-016263,s-0189,eco-0314,11.45,44,2021-06-27
v-016264,s-0134,eco-0253,2.18,10,2021-03-20
v-016265,s-0186,eco-0181,3.21,11,2021-12-27
v-016266,s-0168,eco-0081,1.23,9,2021-06-23
v-016267,s-0169,eco-0022,4.08,11,2021-05-06
v-016268,s-0010,eco-0112,3.34,11,2021-12-02
v-016269,s-0033,eco-0072,1.91,11,2021-10-10
v-016270,s-0055,eco-0234,8.88,44,2021-09-06
v-016271,s-0072,eco-0364,14.2,45,2021-04-29
v-016272,s-0049,eco-0284,2.63,9,2021-02-07
v-016273,s-0122,eco-0297,4.77,47,2021-07-28
v-016274,s-0072,eco-0181,19.75,43,2021-10-05
v-016275,s-0138,eco-0001,1.15,7,2021-03-15
v-016276,s-0022,eco-0054,4.46,48,2021-09-23
v-016277,s-0033,eco-0287,8.17,48,2021-10-21
v-016278,s-0005,eco-0240,6.42,40,2021-08-06
v-016279,s-0005,eco-0469,2.06,8,2021-10-26
v-016280,s-0108,eco-0464,0.83,10,2021-10-23
v-016281,s-0023,eco-0218,3.4,6,2021-09-16
v-016282,s-0134,eco-0444,2.14,10,2021-12-17
v-016283,s-0139,eco-0220,3.07,8,2021-05-28
v-016284,s-0081,eco-0454,14.45,44,2021-09-16
v-016285,s-0084,eco-0303,2.29,9,2021-02-09
v-016286,s-0046,eco-0430,1.81,9,2021-08-03
v-016287,s-0092,eco-0041,1.82,9,2021-06-07
v-016288,s-0137,eco-0063,3.24,10,2021-07-31
v-016289,s-0187,eco-0232,2.34,8,2021-01-08
v-016290,s-0029,eco-0343,2.13,10,2021-08-10
v-016291,s-0176,eco-0477,1.07,11,2021-11-12
v-016292,s-0063,eco-0024,0.9,9,2021-04-30
v-016293,s-0068,eco-0406,1.13,6,2021-07-31
v-016294,s-0192,eco-0392,12.87,46,2021-05-26
v-016295,s-0041,eco-0134,2.12,12,2021-03-11
v-016296,s-0175,eco-0327,0.77,7,2021-12-03
v-016297,s-0192,eco-0404,2.25,7,2021-06-04
v-016298,s-0088,eco-0325,0.43,5,2021-11-19
v-016299,s-0127,eco-0265,12.11,46,2021-06-29
v-016300,s-0180,eco-0328,0.38,5,2021-10-04
v-016301,s-0059,eco-0246,13.46,45,2021-06-21
v-016302,s-0065,eco-0440,8.44,40,2021-05-02
v-016303,s-0033,eco-0371,3.36,7,2021-02-15
v-016304,s-0085,eco-0003,13.09,46,2021-03-28
v-016305,s-0047,eco-0387,2.03,11,2021-12-04
v-016306,s-0092,eco-0477,2.26,11,2021-02-06
v-016307,s-0107,eco-0059,0.62,7,2021-03-07
v-016308,s-0109,eco-0231,20.34,41,2021-08-23
v-016309,s-0065,eco-0075,8.0,42,2021-03-25
v-016310,s-0108,eco-0018,12.01,51,2021-10-11
v-016311,s-0131,eco-0324,3.24,8,2021-05-31
v-016312,s-0010,eco-0195,6.97,40,2021-10-09
v-016313,s-0043,eco-0494,8.38,44,2021-09-29
v-016314,s-0179,eco-0358,1.96,9,2021-11-30
v-016315,s-0195,eco-0392,10.86,37,2021-01-02
v-016316,s-0188,eco-0472,1.95,6,2021-06-11
v-016317,s-0093,eco-0116,11.1,46,2021-03-27
v-016318,s-0051,eco-0065,0.85,15,2021-08-22
v-016319,s-0067,eco-0161,1.34,13,2021-12-25
v-016320,s-0151,eco-0370,2.41,10,2021-10-11
v-016321,s-0056,eco-0227,8.15,42,2021-09-06
v-016322,s-0021,eco-0465,8.67,46,2021-12-13
v-016323,s-0097,eco-0474,0.82,13,2021-01-15
v-016324,s-0010,eco-0375,2.72,9,2021-07-25
v-016325,s-0134,eco-0179,3.36,10,2021-05-05
v-016326,s-0039,eco-0225,3.41,10,2021-06-26
v-016327,s-0152,eco-0112,1.21,9,2021-03-29
v-016328,s-0013,eco-0081,3.58,12,2021-07-18
v-016329,s-0016,eco-0363,13.55,33,2021-07-17
v-016330,s-0030,eco-0154,2.21,6,2021-09-04
v-016331,s-0027,eco-0403,2.98,8,2021-05-07
v-016332,s-0023,eco-0125,7.29,45,2021-08-10
v-016333,s-0118,eco-0412,1.85,9,2021-12-19
v-016334,s-0055,eco-0292,2.48,9,2021-01-17
v-016335,s-0010,eco-0200,0.86,10,2021-12-20
v-016336,s-0107,eco-0278,15.6,44,2021-08-30
v-016337,s-0122,eco-0221,2.08,47,2021-02-25
v-016338,s-0139,eco-0145,0.74,13,2021-05-29
v-016339,s-0021,eco-0091,2.09,9,2021-12-16
v-016340,s-0123,eco-0443,2.02,4,2021-05-19
v-016341,s-0043,eco-0424,12.4,49,2021-12-20
v-016342,s-0110,eco-0139,11.6,40,2021-05-07
v-016343,s-0189,eco-0459,3.0,11,2021-06-17
v-016344,s-0077,eco-0323,11.79,42,2021-11-30
v-016345,s-0137,eco-0205,2.91,8,2021-01-27
v-016346,s-0109,eco-0317,1.61,9,2021-01-31
v-016347,s-0014,eco-0047,11.22,50,2021-06-22
v-016348,s-0071,eco-0193,13.19,46,2021-02-10
v-016349,s-0053,eco-0482,13.39,49,2021-07-02
v-016350,s-0168,eco-0404,1.55,5,2021-02-19
v-016351,s-0053,eco-0056,0.91,11,2021-12-15
v-016352,s-0022,eco-0400,2.34,11,2021-05-09
v-016353,s-0142,eco-0436,10.06,45,2021-01-24
v-016354,s-0068,eco-0314,2.18,9,2021-01-28
v-016355,s-0026,eco-0318,10.33,44,2021-10-04
v-016356,s-0075,eco-0303,1.15,8,2021-02-27
v-016357,s-0122,eco-0123,2.9,10,2021-11-02
v-016358,s-0033,eco-0093,2.74,9,2021-10-01
v-016359,s-0126,eco-0187,3.52,9,2021-01-04
v-016360,s-0160,eco-0185,3.99,10,2021-04-20
v-016361,s-0045,eco-0443,0.9,8,2021-03-22
v-016362,s-0037,eco-0375,3.13,8,2021-03-03
v-016363,s-0122,eco-0282,2.11,9,2021-06-18
v-016364,s-0175,eco-0092,1.99,8,2021-05-04
v-016365,s-0134,eco-0348,0.22,12,2021-02-11
v-016366,s-0092,eco-0084,8.09,36,2021-09-05
v-016367,s-0062,eco-0098,8.73,47,2021-03-04
v-016368,s-0110,eco-0222,11.14,50,2021-11-25
v-016369,s-0070,eco-0302,1.47,10,2021-05-10
v-016370,s-0076,eco-0402,1.59,11,2021-11-26
v-016371,s-0139,eco-0092,5.59,48,2021-06-21
v-016372,s-0021,eco-0496,2.29,11,2021-12-25
v-016373,s-0114,eco-0354,2.79,12,2021-10-05
v-016374,s-0185,eco-0460,1.22,7,2021-08-22
v-016375,s-0052,eco-0315,2.35,11,2021-04-22
v-016376,s-0070,eco-0400,3.37,8,2021-08-02
v-016377,s-0002,eco-0206,0.72,10,2021-12-04
v-016378,s-0081,eco-0112,3.14,9,2021-01-24
v-016379,s-0198,eco-0187,2.95,9,2021-11-03
v-016380,s-0044,eco-0345,3.27,11,2021-12-09
v-016381,s-0029,eco-0313,15.22,45,2021-05-18
v-016382,s-0044,eco-0485,2.6,11,2021-03-21
v-016383,s-0022,eco-0379,0.77,8,2021-03-24
v-016384,s-0041,eco-0384,2.52,11,2021-11-18
v-016385,s-0126,eco-0180,9.78,38,2021-05-05
v-016386,s-0179,eco-0056,1.7,10,2021-06-06
v-016387,s-0014,eco-0090,2.7,11,2021-08-22
v-016388,s-0102,eco-0205,1.52,7,2021-03-26
v-016389,s-0162,eco-0074,2.81,10,2021-09-07
v-016390,s-0162,eco-0364,3.66,11,2021-04-24
v-016391,s-0191,eco-0008,1.1,9,2021-07-16
v-016392,s-0189,eco-0399,3.26,9,2021-09-23
v-016393,s-0033,eco-0447,0.05,9,2021-07-29
v-016394,s-0195,eco-0153,2.25,11,2021-08-07
v-016395,s-0197,eco-0173,8.82,44,2021-09-14
v-016396,s-0029,eco-0334,11.25,44,2021-02-26
v-016397,s-0193,eco-0351,1.8,13,2021-10-19
v-016398,s-0157,eco-0492,0.29,9,2021-07-23
v-016399,s-0118,eco-0332,10.09,46,2021-07-04
v-016400,s-0030,eco-0267,1.24,9,2021-04-20
v-016401,s-0005,eco-0032,0.36,11,2021-08-19
v-016402,s-0076,eco-0186,3.22,11,2021-06-16
v-016403,s-0016,eco-0027,0.55,9,2021-12-13
v-016404,s-0137,eco-0077,2.63,8,2021-05-26
v-016405,s-0076,eco-0201,2.13,10,2021-06-21
v-016406,s-0170,eco-0261,1.34,11,2021-09-08
v-016407,s-0036,eco-0451,1.83,9,2021-06-11
v-016408,s-0102,eco-0043,1.32,6,2021-05-19
v-016409,s-0111,eco-0311,6.95,48,2021-01-11
v-016410,s-0085,eco-0218,1.63,10,2021-01-16
v-016411,s-0171,eco-0444,0.57,9,2021-03-31
v-016412,s-0117,eco-0206,0.96,11,2021-04-22
v-016413,s-0140,eco-0056,1.7,6,2021-12-07
v-016414,s-0152,eco-0119,1.24,9,2021-08-15
v-016415,s-0145,eco-0415,13.91,39,2021-08-08
v-016416,s-0052,eco-0086,1.16,12,2021-04-26
v-016417,s-0022,eco-0482,17.41,48,2021-10-26
v-016418,s-0082,eco-0280,2.79,5,2021-01-17
v-016419,s-0008,eco-0330,2.25,14,2021-02-25
v-016420,s-0186,eco-0025,1.65,11,2021-08-18
v-016421,s-0179,eco-0197,12.21,48,2021-02-20
v-016422,s-0088,eco-0213,2.37,11,2021-07-27
v-016423,s-0183,eco-0173,2.17,9,2021-03-01
v-016424,s-0179,eco-0104,11.94,42,2021-10-17
v-016425,s-0043,eco-0460,2.88,13,2021-06-07
v-016426,s-0193,eco-0102,3.74,12,2021-12-11
v-016427,s-0148,eco-0071,17.63,44,2021-08-06
v-016428,s-0059,eco-0192,2.65,7,2021-11-10
v-016429,s-0101,eco-0289,9.59,50,2021-04-08
v-016430,s-0061,eco-0026,0.74,10,2021-07-13
v-016431,s-0186,eco-0229,6.98,46,2021-09-20
v-016432,s-0097,eco-0235,0.28,8,2021-04-19
v-016433,s-0043,eco-0193,2.26,9,2021-02-25
v-016434,s-0042,eco-0114,2.31,11,2021-07-01
v-016435,s-0014,eco-0383,16.0,51,2021-06-08
v-016436,s-0052,eco-0009,12.31,49,2021-12-15
v-016437,s-0184,eco-0434,0.61,7,2021-08-08
v-016438,s-0021,eco-0193,9.55,50,2021-09-12
v-016439,s-0077,eco-0489,1.99,9,2021-04-26
v-016440,s-0152,eco-0049,2.24,10,2021-12-07
v-016441,s-0136,eco-0435,10.05,44,2021-01-11
v-016442,s-0127,eco-0390,5.15,44,2021-01-19
v-016443,s-0192,eco-0263,3.25,9,2021-09-01
v-016444,s-0075,eco-0082,2.39,7,2021-09-06
v-016445,s-0023,eco-0146,10.5,41,2021-09-05
v-016446,s-0049,eco-0168,2.91,7,2021-05-30
v-016447,s-0138,eco-0399,10.79,45,2021-06-09
v-016448,s-0109,eco-0495,0.04,7,2021-11-15
v-016449,s-0061,eco-0030,1.79,11,2021-05-31
v-016450,s-0147,eco-0124,9.88,46,2021-12-15
v-016451,s-0149,eco-0350,3.25,10,2021-01-02
v-016452,s-0182,eco-0016,9.95,43,2021-03-27
v-016453,s-0029,eco-0406,3.26,10,2021-06-29
v-016454,s-0198,eco-0071,2.56,14,2021-01-21
v-016455,s-0025,eco-0299,9.49,45,2021-06-19
v-016456,s-0087,eco-0359,2.96,11,2021-12-30
v-016457,s-0103,eco-0042,1.4,12,2021-05-29
v-016458,s-0083,eco-0416,1.75,10,2021-07-06
v-016459,s-0097,eco-0320,1.87,11,2021-03-27
v-016460,s-0030,eco-0158,1.47,10,2021-08-31
v-016461,s-0041,eco-0164,1.38,11,2021-08-23
v-016462,s-0126,eco-0478,1.6,9,2021-11-09
v-016463,s-0129,eco-0016,8.31,50,2021-06-21
v-016464,s-0156,eco-0062,3.38,8,2021-06-16
v-016465,s-0062,eco-0092,2.79,11,2021-12-06
v-016466,s-0147,eco-0203,1.88,7,2021-03-31
v-016467,s-0165,eco-0249,15.24,39,2021-09-07
v-016468,s-0016,eco-0381,11.09,46,2021-11-22
v-016469,s-0030,eco-0229,0.86,13,2021-05-29
v-016470,s-0107,eco-0436,1.81,7,2021-01-12
v-016471,s-0175,eco-0454,0.92,13,2021-09-28
v-016472,s-0021,eco-0450,1.58,7,2021-10-25
v-016473,s-0078,eco-0485,2.87,11,2021-04-20
v-016474,s-0030,eco-0066,11.76,40,2021-03-30
v-016475,s-0150,eco-0170,9.43,43,2021-03-18
v-016476,s-0028,eco-0226,1.17,10,2021-05-16
v-016477,s-0135,eco-0496,15.19,38,2021-10-07
v-016478,s-0183,eco-0147,2.7,7,2021-11-30
v-016479,s-0152,eco-0409,13.08,45,2021-04-12
v-016480,s-0181,eco-0279,2.65,10,2021-04-11
v-016481,s-0102,eco-0209,1.64,13,2021-04-05
v-016482,s-0051,eco-0230,1.29,10,2021-09-04
v-016483,s-0049,eco-0194,1.38,7,2021-12-24
v-016484,s-0171,eco-0385,2.95,13,2021-12-11
v-016485,s-0001,eco-0192,9.0,50,2021-11-11
v-016486,s-0040,eco-0094,8.39,44,2021-03-01
v-016487,s-0150,eco-0360,2.29,9,2021-11-16
v-016488,s-0172,eco-0138,13.67,47,2021-06-10
v-016489,s-0152,eco-0048,2.06,11,2021-12-09
v-016490,s-0023,eco-0183,1.47,8,2021-02-11
v-016491,s-0061,eco-0242,2.42,9,2021-10-24
v-016492,s-0186,eco-0483,0.32,11,2021-03-14
v-016493,s-0001,eco-0114,2.85,9,2021-07-29
v-016494,s-0171,eco-0263,4.37,11,2021-02-16
v-016495,s-0113,eco-0179,2.65,10,2021-07-10
v-016496,s-0039,eco-0383,12.01,45,2021-07-26
v-016497,s-0198,eco-0464,13.26,40,2021-03-27
v-016498,s-0080,eco-0349,3.66,11,2021-07-29
v-016499,s-0137,eco-0443,3.56,9,2021-12-11
v-016500,s-0092,eco-0006,0.6,9,2021-06-26
v-016501,s-0171,eco-0381,2.95,7,2021-02-02
v-016502,s-0142,eco-0061,1.07,12,2021-12-30
v-016503,s-0107,eco-0123,1.24,14,2021-04-07
v-016504,s-0125,eco-0247,1.83,4,2021-12-28
v-016505,s-0156,eco-0331,2.31,5,2021-01-28
v-016506,s-0004,eco-0209,13.83,42,2021-10-26
v-016507,s-0062,eco-0188,12.96,41,2021-10-02
v-016508,s-0034,eco-0023,2.93,10,2021-07-18
v-016509,s-0041,eco-0273,3.31,12,2021-09-10
v-016510,s-0026,eco-0329,2.42,11,2021-01-23
v-016511,s-0054,eco-0499,11.79,45,2021-04-25
v-016512,s-0139,eco-0303,3.7,8,2021-10-07
v-016513,s-0113,eco-0424,12.19,50,2021-12-02
v-016514,s-0013,eco-0088,1.59,10,2021-06-03
v-016515,s-0148,eco-0298,3.19,9,2021-05-03
v-016516,s-0002,eco-0243,2.25,12,2021-02-22
v-016517,s-0047,eco-0095,2.97,10,2021-12-04
v-016518,s-0017,eco-0019,12.33,45,2021-11-28
v-016519,s-0157,eco-0043,2.69,9,2021-05-10
v-016520,s-0073,eco-0065,2.92,9,2021-12-28
v-016521,s-0008,eco-0147,7.71,47,2021-03-04
v-016522,s-0126,eco-0145,3.3,8,2021-06-12
v-016523,s-0077,eco-0170,3.61,12,2021-10-16
v-016524,s-0137,eco-0174,2.12,12,2021-06-24
v-016525,s-0107,eco-0330,1.92,9,2021-06-05
v-016526,s-0165,eco-0400,3.25,6,2021-12-30
v-016527,s-0174,eco-0151,2.57,8,2021-02-28
v-016528,s-0150,eco-0042,1.57,12,2021-06-28
v-016529,s-0072,eco-0357,8.69,46,2021-11-13
v-016530,s-0041,eco-0323,2.56,48,2021-07-20
v-016531,s-0119,eco-0466,10.83,50,2021-02-15
v-016532,s-0005,eco-0364,10.75,38,2021-03-12
v-016533,s-0065,eco-0168,13.32,50,2021-03-29
v-016534,s-0145,eco-0414,5.75,44,2021-09-14
v-016535,s-0136,eco-0485,6.26,41,2021-12-14
v-016536,s-0077,eco-0167,1.98,7,2021-06-07
v-016537,s-0015,eco-0432,0.71,10,2021-12-04
v-016538,s-0001,eco-0495,1.71,12,2021-11-09
v-016539,s-0110,eco-0472,0.54,7,2021-09-02
v-016540,s-0103,eco-0346,13.51,36,2021-12-12
v-016541,s-0148,eco-0432,2.03,10,2021-04-30
v-016542,s-0106,eco-0268,13.52,48,2021-01-30
v-016543,s-0187,eco-0243,3.43,10,2021-04-08
v-016544,s-0134,eco-0410,10.07,39,2021-12-14
v-016545,s-0063,eco-0002,10.0,49,2021-11-21
v-016546,s-0168,eco-0104,1.96,10,2021-01-13
v-016547,s-0165,eco-0179,2.55,11,2021-01-18
v-016548,s-0033,eco-0322,2.01,8,2021-12-01
v-016549,s-0088,eco-0180,11.59,33,2021-08-18
v-016550,s-0055,eco-0317,3.09,8,2021-01-05
v-016551,s-0073,eco-0375,8.18,47,2021-07-06
v-016552,s-0160,eco-0244,9.32,42,2021-02-01
v-016553,s-0125,eco-0341,1.04,11,2021-07-06
v-016554,s-0163,eco-0096,2.26,8,2021-05-16
v-016555,s-0104,eco-0101,0.18,10,2021-08-07
v-016556,s-0062,eco-0051,10.05,43,2021-07-18
v-016557,s-0078,eco-0005,4.8,46,2021-11-21
v-016558,s-0110,eco-0112,2.17,11,2021-04-07
v-016559,s-0017,eco-0469,1.71,10,2021-05-01
v-016560,s-0186,eco-0233,1.98,9,2021-02-02
v-016561,s-0001,eco-0081,2.73,8,2021-05-08
v-016562,s-0165,eco-0015,2.13,10,2021-12-31
v-016563,s-0025,eco-0152,1.65,9,2021-11-01
v-016564,s-0078,eco-0144,2.46,13,2021-12-10
v-016565,s-0119,eco-0492,2.41,9,2021-02-05
v-016566,s-0127,eco-0112,1.69,8,2021-08-04
v-016567,s-0085,eco-0003,10.55,47,2021-04-20
v-016568,s-0114,eco-0121,1.37,8,2021-06-06
v-016569,s-0186,eco-0191,1.12,11,2021-03-01
v-016570,s-0068,eco-0203,2.45,9,2021-11-09
v-016571,s-0101,eco-0405,3.25,9,2021-02-26
v-016572,s-0112,eco-0472,5.68,51,2021-02-27
v-016573,s-0041,eco-0018,1.75,10,2021-01-21
v-016574,s-0028,eco-0158,1.84,14,2021-12-07
v-016575,s-0022,eco-0366,1.94,10,2021-09-07
v-016576,s-0107,eco-0128,3.66,6,2021-02-11
v-016577,s-0079,eco-0167,1.22,12,2021-11-01
v-016578,s-0055,eco-0030,2.19,11,2021-05-09
v-016579,s-0104,eco-0091,2.64,11,2021-08-07
v-016580,s-0145,eco-0112,3.76,9,2021-04-30
v-016581,s-0064,eco-0395,3.13,12,2021-02-03
v-016582,s-0055,eco-0336,1.65,11,2021-11-09
v-016583,s-0053,eco-0393,5.86,49,2021-04-15
v-016584,s-0071,eco-0089,4.36,11,2021-04-02
v-016585,s-0184,eco-0151,1.07,9,2021-02-05
v-016586,s-0140,eco-0126,11.06,45,2021-08-16
v-016587,s-0197,eco-0172,3.35,8,2021-04-08
v-016588,s-0082,eco-0081,3.3,12,2021-09-09
v-016589,s-0053,eco-0056,3.13,9,2021-10-04
v-016590,s-0049,eco-0219,0.63,9,2021-12-01
v-016591,s-0084,eco-0288,10.24,45,2021-02-22
v-016592,s-0059,eco-0217,3.7,11,2021-01-26
v-016593,s-0180,eco-0268,4.41,8,2021-12-02
v-016594,s-0057,eco-0315,1.58,4,2021-10-05
v-016595,s-0014,eco-0397,1.59,11,2021-12-14
v-016596,s-0193,eco-0336,2.59,9,2021-02-10
v-016597,s-0103,eco-0302,1.33,8,2021-08-14
v-016598,s-0071,eco-0401,1.06,7,2021-08-30
v-016599,s-0185,eco-0112,1.59,9,2021-02-28
v-016600,s-0055,eco-0226,3.5,8,2021-01-22
v-016601,s-0150,eco-0471,4.01,4,2021-07-30
v-016602,s-0181,eco-0254,2.54,7,2021-08-18
v-016603,s-0197,eco-0351,1.63,13,2021-07-07
v-016604,s-0030,eco-0027,6.02,48,2021-03-29
v-016605,s-0103,eco-0203,12.37,42,2021-01-11
v-016606,s-0075,eco-0148,1.85,10,2021-09-23
v-016607,s-0163,eco-0326,7.22,52,2021-08-27
v-016608,s-0198,eco-0193,1.11,9,2021-05-09
v-016609,s-0151,eco-0340,4.11,44,2021-03-24
v-016610,s-0140,eco-0184,2.05,12,2021-08-13
v-016611,s-0039,eco-0355,9.13,49,2021-02-08
v-016612,s-0102,eco-0123,2.06,8,2021-01-30
v-016613,s-0114,eco-0421,3.2,9,2021-09-12
v-016614,s-0105,eco-0312,2.34,9,2021-10-21
v-016615,s-0187,eco-0309,5.54,47,2021-08-18
v-016616,s-0127,eco-0148,2.74,10,2021-01-22
v-016617,s-0081,eco-0036,7.62,47,2021-02-13
v-016618,s-0082,eco-0147,2.04,7,2021-06-04
v-016619,s-0067,eco-0123,1.15,8,2021-04-10
v-016620,s-0131,eco-0160,2.42,8,2021-01-28
v-016621,s-0160,eco-0275,1.09,12,2021-09-24
v-016622,s-0142,eco-0489,0.68,12,2021-03-08
v-016623,s-0107,eco-0030,9.93,48,2021-07-22
v-016624,s-0036,eco-0050,1.28,11,2021-02-26
v-016625,s-0046,eco-0115,16.26,45,2021-10-23
v-016626,s-0027,eco-0038,3.05,11,2021-03-24
v-016627,s-0131,eco-0199,3.45,11,2021-12-29
v-016628,s-0026,eco-0282,2.05,12,2021-08-31
v-016629,s-0142,eco-0037,1.51,8,2021-04-30
v-016630,s-0010,eco-0344,11.47,45,2021-04-21
v-016631,s-0057,eco-0225,1.35,11,2021-04-19
v-016632,s-0063,eco-0182,1.66,9,2021-02-04
v-016633,s-0159,eco-0349,3.04,12,2021-09-19
v-016634,s-0043,eco-0254,1.48,5,2021-12-13
v-016635,s-0022,eco-0357,2.7,9,2021-06-24
v-016636,s-0195,eco-0429,0.66,5,2021-04-26
v-016637,s-0055,eco-0473,12.84,41,2021-05-14
v-016638,s-0086,eco-0026,2.7,6,2021-07-02
v-016639,s-0191,eco-0291,13.77,37,2021-03-07
v-016640,s-0051,eco-0386,10.45,47,2021-02-26
v-016641,s-0156,eco-0319,3.46,9,2021-03-24
v-016642,s-0083,eco-0150,3.23,10,2021-07-23
v-016643,s-0066,eco-0030,0.09,8,2021-05-04
v-016644,s-0160,eco-0319,0.46,11,2021-07-15
v-016645,s-0016,eco-0311,3.36,11,2021-11-14
v-016646,s-0075,eco-0396,0.11,7,2021-02-27
v-016647,s-0053,eco-0121,2.36,12,2021-05-29
v-016648,s-0042,eco-0026,2.56,10,2021-09-27
v-016649,s-0001,eco-0101,0.82,10,2021-09-06
v-016650,s-0195,eco-0428,11.15,37,2021-02-07
v-016651,s-0184,eco-0103,1.44,10,2021-01-20
v-016652,s-0006,eco-0414,2.31,11,2021-02-09
v-016653,s-0197,eco-0477,10.96,43,2021-03-31
v-016654,s-0119,eco-0315,2.33,8,2021-04-07
v-016655,s-0122,eco-0442,3.02,9,2021-12-03
v-016656,s-0169,eco-0279,1.69,12,2021-05-22
v-016657,s-0156,eco-0223,4.41,11,2021-12-05
v-016658,s-0011,eco-0195,3.15,9,2021-03-16
v-016659,s-0110,eco-0120,1.03,9,2021-11-30
v-016660,s-0015,eco-0023,0.83,10,2021-12-27
v-016661,s-0101,eco-0118,4.47,47,2021-04-23
v-016662,s-0101,eco-0336,2.45,10,2021-04-07
v-016663,s-0045,eco-0176,15.0,50,2021-04-26
v-016664,s-0023,eco-0034,1.17,11,2021-11-15
v-016665,s-0119,eco-0291,1.72,11,2021-07-14
v-016666,s-0004,eco-0088,13.26,54,2021-02-27
v-016667,s-0172,eco-0311,2.14,13,2021-02-14
v-016668,s-0171,eco-0282,2.78,45,2021-02-21
v-016669,s-0046,eco-0459,2.3,9,2021-09-02
v-016670,s-0140,eco-0349,2.91,9,2021-02-01
v-016671,s-0018,eco-0086,11.39,40,2021-10-24
v-016672,s-0025,eco-0419,0.77,8,2021-03-22
v-016673,s-0131,eco-0118,8.47,40,2021-05-17
v-016674,s-0052,eco-0146,12.51,43,2021-01-20
v-016675,s-0043,eco-0390,3.61,10,2021-01-04
v-016676,s-0013,eco-0144,0.64,12,2021-09-03
v-016677,s-0106,eco-0242,3.91,10,2021-09-08
v-016678,s-0172,eco-0154,11.79,37,2021-09-23
v-016679,s-0114,eco-0488,2.09,12,2021-06-15
v-016680,s-0027,eco-0282,8.34,42,2021-12-31
v-016681,s-0174,eco-0186,1.1,9,2021-12-05
v-016682,s-0062,eco-0326,1.69,12,2021-12-14
v-016683,s-0136,eco-0027,0.8,10,2021-06-02
v-016684,s-0160,eco-0315,2.2,10,2021-04-06
v-016685,s-0040,eco-0022,3.02,10,2021-08-31
v-016686,s-0044,eco-0391,2.27,8,2021-07-12
v-016687,s-0088,eco-0005,3.86,8,2021-09-16
v-016688,s-0092,eco-0343,2.61,9,2021-02-15
v-016689,s-0093,eco-0251,2.28,9,2021-03-08
v-016690,s-0167,eco-0460,18.2,42,2021-04-13
v-016691,s-0045,eco-0379,1.81,9,2021-02-07
v-016692,s-0167,eco-0467,2.58,7,2021-03-13
v-016693,s-0125,eco-0004,9.09,40,2021-03-02
v-016694,s-0004,eco-0370,1.44,10,2021-08-09
v-016695,s-0141,eco-0385,11.33,45,2021-06-02
v-016696,s-0134,eco-0446,1.78,8,2021-06-24
